t_s,coverage,victims_found,cohesion,drones_in_fallback
96.7,0.7219,4,0.5,0
96.8,0.7219,4,0.5,0
96.9,0.7219,4,0.5,0
97.0,0.7219,4,0.5,0
97.1,0.7219,4,0.5,0
97.2,0.7245,4,0.5,0
97.3,0.7245,4,0.5,0
97.4,0.7245,4,0.333,0
97.5,0.7245,4,0.333,0
97.6,0.7245,4,0.333,0
97.7,0.7245,4,0.333,0
97.8,0.7245,4,0.333,0
97.9,0.7245,4,0.333,0
98.0,0.7245,4,0.333,0
98.1,0.7275,4,0.333,0
98.2,0.7275,4,0.333,0
98.3,0.7275,4,0.333,0
98.4,0.7285,4,0.333,0
98.5,0.7285,4,0.333,0
98.6,0.7285,4,0.333,0
98.7,0.7285,4,0.333,0
98.8,0.7285,4,0.333,0
98.9,0.7285,4,0.333,0
99.0,0.7304,4,0.333,0
99.1,0.7304,4,0.333,0
99.2,0.7304,4,0.333,0
99.3,0.7317,4,0.333,0
99.4,0.7317,4,0.333,0
99.5,0.7317,4,0.333,0
99.6,0.7317,4,0.333,0
99.7,0.7317,4,0.333,0
99.8,0.7317,4,0.333,0
99.9,0.735,4,0.333,0
100.0,0.735,4,0.333,0
100.1,0.735,4,0.333,0
100.2,0.736,4,0.333,0
100.3,0.736,4,0.333,0
100.4,0.736,4,0.333,0
100.5,0.736,4,0.333,0
100.6,0.736,4,0.333,0
100.7,0.736,4,0.333,0
100.8,0.7393,4,0.333,0
100.9,0.7393,4,0.333,0
101.0,0.7393,4,0.333,0
101.1,0.7393,4,0.333,0
101.2,0.7393,4,0.333,0
101.3,0.7393,4,0.333,0
101.4,0.7442,4,0.333,0
101.5,0.7442,4,0.333,0
101.6,0.7442,4,0.333,0
101.7,0.7442,4,0.333,0
101.8,0.7442,4,0.333,0
101.9,0.7442,4,0.333,0
102.0,0.7442,4,0.333,0
102.1,0.7442,4,0.333,0
102.2,0.7442,4,0.333,0
102.3,0.7465,4,0.333,0
102.4,0.7465,4,0.333,0
102.5,0.7465,4,0.333,0
102.6,0.7501,4,0.333,0
102.7,0.7501,4,0.333,0
102.8,0.7501,4,0.333,0
102.9,0.7511,4,0.333,0
103.0,0.7511,4,0.333,0
103.1,0.7511,4,0.333,0
103.2,0.7543,4,0.333,0
103.3,0.7543,4,0.333,0
103.4,0.7543,4,0.333,0
103.5,0.7553,4,0.333,0
103.6,0.7553,4,0.333,0
103.7,0.7553,4,0.333,0
103.8,0.756,4,0.333,0
103.9,0.756,4,0.333,0
104.0,0.756,4,0.333,0
104.1,0.7596,4,0.333,0
104.2,0.7596,4,0.333,0
104.3,0.7596,4,0.333,0
104.4,0.7596,4,0.333,0
104.5,0.7596,4,0.333,0
104.6,0.7596,4,0.333,0
104.7,0.7599,4,0.333,0
104.8,0.7599,4,0.333,0
104.9,0.7599,4,0.333,0
105.0,0.7645,4,0.333,0
105.1,0.7645,4,0.333,0
105.2,0.7645,4,0.333,0
105.3,0.7645,4,0.333,0
105.4,0.7645,4,0.333,0
105.5,0.7645,4,0.333,0
105.6,0.7645,4,0.333,0
105.7,0.7645,4,0.333,0
105.8,0.7645,4,0.333,0
105.9,0.7665,4,0.333,0
106.0,0.7665,4,0.333,0
106.1,0.7665,4,0.333,0
106.2,0.7665,4,0.333,0
106.3,0.7665,4,0.333,0
106.4,0.7665,4,0.333,0
106.5,0.7684,4,0.333,0
106.6,0.7684,4,0.333,0
106.7,0.7684,4,0.333,0
106.8,0.7684,4,0.333,0
106.9,0.7684,4,0.333,0
107.0,0.7684,4,0.333,0
107.1,0.7684,4,0.333,0
107.2,0.7684,4,0.333,0
107.3,0.7684,4,0.333,0
107.4,0.771,4,0.333,0
107.5,0.771,4,0.333,0
107.6,0.771,4,0.333,0
107.7,0.7717,4,0.333,0
107.8,0.7717,4,0.333,0
107.9,0.7717,4,0.333,0
108.0,0.7717,4,0.333,0
108.1,0.7717,4,0.333,0
108.2,0.7717,4,0.333,0
108.3,0.7717,4,0.333,0
108.4,0.7717,4,0.333,0
108.5,0.7717,4,0.333,0
108.6,0.772,4,0.333,0
108.7,0.772,4,0.333,0
108.8,0.772,4,0.333,0
108.9,0.7727,4,0.333,0
109.0,0.7727,4,0.333,0
109.1,0.7727,4,0.333,0
109.2,0.7727,4,0.333,0
109.3,0.7727,4,0.333,0
109.4,0.7727,4,0.333,0
109.5,0.7746,4,0.333,0
109.6,0.7746,4,0.333,0
109.7,0.7746,4,0.333,0
109.8,0.7746,4,0.333,0
109.9,0.7746,4,0.333,0
110.0,0.7746,4,0.333,0
110.1,0.7746,4,0.333,0
110.2,0.7746,4,0.333,0
110.3,0.7746,4,0.333,0
110.4,0.7763,4,0.333,0
110.5,0.7763,4,0.333,0
110.6,0.7763,4,0.333,0
110.7,0.7769,4,0.333,0
110.8,0.7769,4,0.333,0
110.9,0.7769,4,0.333,0
111.0,0.7786,4,0.333,0
111.1,0.7786,4,0.333,0
111.2,0.7786,4,0.333,0
111.3,0.7786,4,0.333,0
111.4,0.7786,4,0.333,0
111.5,0.7786,4,0.333,0
111.6,0.7786,4,0.333,0
111.7,0.7786,4,0.333,0
111.8,0.7786,4,0.333,0
111.9,0.7809,4,0.333,0
112.0,0.7809,4,0.333,0
112.1,0.7809,4,0.333,0
112.2,0.7809,4,0.333,0
112.3,0.7809,4,0.333,0
112.4,0.7809,4,0.333,0
112.5,0.7828,4,0.333,0
112.6,0.7828,4,0.333,0
112.7,0.7828,4,0.333,0
112.8,0.7845,4,0.333,0
112.9,0.7845,4,0.333,0
113.0,0.7845,4,0.333,0
113.1,0.7845,4,0.333,0
113.2,0.7845,4,0.333,0
113.3,0.7845,4,0.333,0
113.4,0.7864,4,0.333,0
113.5,0.7864,4,0.333,0
113.6,0.7864,4,0.333,0
113.7,0.7868,4,0.333,0
113.8,0.7868,4,0.333,0
113.9,0.7868,4,0.333,0
114.0,0.7868,4,0.333,0
114.1,0.7868,4,0.333,0
114.2,0.7868,4,0.333,0
114.3,0.7897,4,0.333,0
114.4,0.7897,4,0.333,0
114.5,0.7897,4,0.333,0
114.6,0.7897,4,0.333,0
114.7,0.7897,4,0.333,0
114.8,0.7897,4,0.333,0
114.9,0.7897,4,0.333,0
115.0,0.7897,4,0.333,0
115.1,0.7897,4,0.333,0
115.2,0.7933,4,0.333,0
115.3,0.7933,4,0.333,0
115.4,0.7933,4,0.333,0
115.5,0.7933,4,0.333,0
115.6,0.7933,4,0.333,0
115.7,0.7933,4,0.333,0
115.8,0.7943,4,0.333,0
115.9,0.7943,4,0.333,0
116.0,0.7943,4,0.333,0
116.1,0.7969,4,0.333,0
116.2,0.7969,4,0.333,0
116.3,0.7969,4,0.333,0
116.4,0.7969,4,0.333,0
116.5,0.7969,4,0.333,0
116.6,0.7969,4,0.333,0
116.7,0.7976,4,0.333,0
116.8,0.7976,4,0.333,0
116.9,0.7976,4,0.333,0
117.0,0.8005,4,0.333,0
117.1,0.8005,4,0.167,0
117.2,0.8005,4,0.167,0
117.3,0.8012,4,0.167,0
117.4,0.8012,4,0.167,0
117.5,0.8012,4,0.167,0
117.6,0.8035,4,0.167,0
117.7,0.8035,4,0.167,0
117.8,0.8035,4,0.167,0
117.9,0.8035,4,0.167,0
118.0,0.8035,4,0.167,0
118.1,0.8035,4,0.167,0
118.2,0.8041,4,0.167,0
118.3,0.8041,4,0.167,0
118.4,0.8041,4,0.167,0
118.5,0.8067,4,0.167,0
118.6,0.8067,4,0.167,0
118.7,0.8067,4,0.167,0
118.8,0.8067,4,0.167,0
118.9,0.8067,4,0.167,0
119.0,0.8067,4,0.167,0
119.1,0.8087,4,0.167,0
119.2,0.8087,4,0.167,0
119.3,0.8087,4,0.167,0
119.4,0.8087,4,0.167,0
119.5,0.8087,4,0.167,0
119.6,0.8087,4,0.167,0
119.7,0.8087,4,0.167,0
119.8,0.8087,4,0.167,0
119.9,0.8087,4,0.167,0
120.0,0.8087,4,0.167,0
120.1,0.8087,4,0.167,0
120.2,0.8087,4,0.167,0
120.3,0.8087,4,0.167,0
120.4,0.8087,4,0.167,0
120.5,0.8087,4,0.167,0
120.6,0.8087,4,0.167,0
120.7,0.8087,4,0.167,0
120.8,0.8087,4,0.167,0
120.9,0.8087,4,0.167,0
121.0,0.8087,4,0.167,0
121.1,0.8087,4,0.167,0
121.2,0.8087,4,0.167,0
121.3,0.8087,4,0.167,0
121.4,0.8087,4,0.167,0
121.5,0.8087,4,0.167,0
121.6,0.8087,4,0.167,0
121.7,0.8087,4,0.167,0
121.8,0.8087,4,0.167,0
121.9,0.8087,4,0.167,0
122.0,0.8087,4,0.167,0
122.1,0.8087,4,0.167,0
122.2,0.8087,4,0.167,0
122.3,0.8087,4,0.167,0
122.4,0.8087,4,0.167,0
122.5,0.8087,4,0.167,0
122.6,0.8087,4,0.167,0
122.7,0.8087,4,0.167,0
122.8,0.8087,4,0.167,0
122.9,0.8087,4,0.167,0
123.0,0.8087,4,0.167,0
123.1,0.8087,4,0.167,0
123.2,0.8087,4,0.167,0
123.3,0.8087,4,0.167,0
123.4,0.8087,4,0.167,0
123.5,0.8087,4,0.167,0
123.6,0.8087,4,0.333,0
123.7,0.8087,4,0.333,0
123.8,0.8087,4,0.333,0
123.9,0.8087,4,0.333,0
124.0,0.8087,4,0.333,0
124.1,0.8087,4,0.333,0
124.2,0.8087,4,0.333,0
124.3,0.8087,4,0.333,0
124.4,0.8087,4,0.333,0
124.5,0.8104,4,0.333,0
124.6,0.8104,4,0.333,0
124.7,0.8104,4,0.333,0
124.8,0.8104,4,0.333,0
124.9,0.8104,4,0.333,0
125.0,0.8104,4,0.333,0
125.1,0.8104,4,0.333,0
125.2,0.8104,4,0.333,0
125.3,0.8104,4,0.333,0
125.4,0.8104,4,0.333,0
125.5,0.8104,4,0.333,0
125.6,0.8104,4,0.333,0
125.7,0.813,4,0.333,0
125.8,0.813,4,0.333,0
125.9,0.813,4,0.333,0
126.0,0.813,4,0.333,0
126.1,0.813,4,0.333,0
126.2,0.813,4,0.333,0
126.3,0.8146,4,0.333,0
126.4,0.8146,4,0.333,0
126.5,0.8146,4,0.333,0
126.6,0.8146,4,0.333,0
126.7,0.8146,4,0.333,0
126.8,0.8146,4,0.333,0
126.9,0.8162,4,0.333,0
127.0,0.8162,4,0.333,0
127.1,0.8162,4,0.333,0
127.2,0.8162,4,0.333,0
127.3,0.8162,4,0.333,0
127.4,0.8162,4,0.333,0
127.5,0.8162,4,0.333,0
127.6,0.8162,4,0.333,0
127.7,0.8162,4,0.333,0
127.8,0.8179,4,0.333,0
127.9,0.8179,4,0.333,0
128.0,0.8179,4,0.333,0
128.1,0.8179,4,0.333,0
128.2,0.8179,4,0.333,0
128.3,0.8179,4,0.333,0
128.4,0.8179,4,0.333,0
128.5,0.8195,4,0.333,0
128.6,0.8195,4,0.333,0
128.7,0.8195,4,0.333,0
128.8,0.8195,4,0.333,0
128.9,0.8195,4,0.333,0
129.0,0.8195,4,0.333,0
129.1,0.8221,4,0.333,0
129.2,0.8221,4,0.333,0
129.3,0.8221,4,0.333,0
129.4,0.8221,4,0.333,0
129.5,0.8221,4,0.333,0
129.6,0.8221,4,0.333,0
129.7,0.8221,4,0.333,0
129.8,0.8221,4,0.333,0
129.9,0.8251,4,0.333,0
130.0,0.8251,4,0.333,0
130.1,0.8251,4,0.333,0
130.2,0.8251,4,0.333,0
130.3,0.8251,4,0.333,0
130.4,0.8251,4,0.333,0
130.5,0.8251,4,0.333,0
130.6,0.8251,4,0.333,0
130.7,0.8284,4,0.333,0
130.8,0.8284,4,0.333,0
130.9,0.8284,4,0.333,0
131.0,0.8284,4,0.333,0
131.1,0.8284,4,0.333,0
131.2,0.8284,4,0.333,0
131.3,0.8316,5,0.333,0
131.4,0.8316,5,0.333,0
131.5,0.8316,5,0.333,0
131.6,0.8316,5,0.333,0
131.7,0.8316,5,0.333,0
131.8,0.8316,5,0.333,0
131.9,0.8316,5,0.333,0
132.0,0.8316,5,0.333,0
132.1,0.8349,5,0.333,0
132.2,0.8349,5,0.333,0
132.3,0.8349,5,0.333,0
132.4,0.8349,5,0.333,0
132.5,0.8349,5,0.333,0
132.6,0.8349,5,0.333,0
132.7,0.8352,5,0.333,0
132.8,0.8352,5,0.333,0
132.9,0.8352,5,0.333,0
133.0,0.8352,5,0.333,0
133.1,0.8411,5,0.333,0
133.2,0.8411,5,0.333,0
133.3,0.8411,5,0.333,0
133.4,0.8411,5,0.5,0
133.5,0.8418,5,0.5,0
133.6,0.8418,5,0.5,0
133.7,0.8418,5,0.5,0
133.8,0.8418,5,0.5,0
133.9,0.8418,5,0.5,0
134.0,0.8418,5,0.5,0
134.1,0.8467,5,0.5,0
134.2,0.8467,5,0.5,0
134.3,0.8467,5,0.5,0
134.4,0.8467,5,0.5,0
134.5,0.8467,5,0.5,0
134.6,0.8467,5,0.5,0
134.7,0.8467,5,0.5,0
134.8,0.8467,5,0.5,0
134.9,0.8519,5,0.5,0
135.0,0.8519,5,0.5,0
135.1,0.8519,5,0.5,0
135.2,0.8519,5,0.5,0
135.3,0.8519,5,0.5,0
135.4,0.8519,5,0.5,0
135.5,0.8542,5,0.5,0
135.6,0.8542,5,0.5,0
135.7,0.8542,5,0.5,0
135.8,0.8542,5,0.5,0
135.9,0.8575,5,0.5,0
136.0,0.8575,5,0.5,0
136.1,0.8575,5,0.5,0
136.2,0.8575,5,0.5,0
136.3,0.8595,5,0.5,0
136.4,0.8595,5,0.5,0
136.5,0.8601,5,0.5,0
136.6,0.8601,5,0.5,0
136.7,0.8601,5,0.5,0
136.8,0.8601,5,0.5,0
136.9,0.8621,5,0.5,0
137.0,0.8621,5,0.5,0
137.1,0.8621,5,0.5,0
137.2,0.8621,5,0.5,0
137.3,0.8621,5,0.5,0
137.4,0.8621,5,0.5,0
137.5,0.8624,5,0.5,0
137.6,0.8624,5,0.5,0
137.7,0.8641,5,0.5,0
137.8,0.8641,5,0.5,0
137.9,0.8641,5,0.5,0
138.0,0.8641,5,0.5,0
138.1,0.8641,5,0.5,0
138.2,0.8641,5,0.5,0
138.3,0.8647,5,0.5,0
138.4,0.8647,5,0.5,0
138.5,0.8664,5,0.5,0
138.6,0.8664,5,0.5,0
138.7,0.8664,5,0.5,0
138.8,0.8664,5,0.5,0
138.9,0.8683,5,0.5,0
139.0,0.8683,5,0.5,0
139.1,0.8683,5,0.5,0
139.2,0.8683,5,0.5,0
139.3,0.87,5,0.5,0
139.4,0.87,5,0.5,0
139.5,0.87,5,0.5,0
139.6,0.87,5,0.5,0
139.7,0.87,5,0.5,0
139.8,0.87,5,0.5,0
139.9,0.8716,5,0.5,0
140.0,0.8716,5,0.5,0
140.1,0.8716,5,0.5,0
140.2,0.8716,5,0.5,0
140.3,0.8716,5,0.5,0
140.4,0.8716,5,0.5,0
140.5,0.8716,5,0.5,0
140.6,0.8716,5,0.5,0
140.7,0.8729,5,0.5,0
140.8,0.8729,5,0.5,0
140.9,0.8752,5,0.5,0
141.0,0.8752,5,0.5,0
141.1,0.8755,5,0.5,0
141.2,0.8755,5,0.5,0
141.3,0.8755,5,0.5,0
141.4,0.8755,5,0.5,0
141.5,0.8755,5,0.5,0
141.6,0.8755,5,0.5,0
141.7,0.8788,5,0.5,0
141.8,0.8788,5,0.5,0
141.9,0.8791,5,0.5,0
142.0,0.8791,5,0.5,0
142.1,0.8791,5,0.5,0
142.2,0.8791,5,0.5,0
142.3,0.8791,5,0.5,0
142.4,0.8791,5,0.5,0
142.5,0.8831,5,0.5,0
142.6,0.8831,5,0.5,0
142.7,0.884,5,0.5,0
142.8,0.884,5,0.5,0
142.9,0.884,5,0.5,0
143.0,0.884,5,0.5,0
143.1,0.8863,5,0.5,0
143.2,0.8863,5,0.5,0
143.3,0.8877,5,0.5,0
143.4,0.8877,5,0.5,0
143.5,0.8877,5,0.5,0
143.6,0.8877,5,0.5,0
143.7,0.8877,5,0.5,0
143.8,0.8877,5,0.5,0
143.9,0.8896,5,0.5,0
144.0,0.8896,5,0.5,0
144.1,0.8909,5,0.5,0
144.2,0.8909,5,0.5,0
144.3,0.8909,5,0.5,0
144.4,0.8909,5,0.5,0
144.5,0.8909,5,0.5,0
144.6,0.8909,5,0.5,0
144.7,0.8929,5,0.5,0
144.8,0.8929,5,0.5,0
144.9,0.8945,5,0.5,0
145.0,0.8945,5,0.5,0
145.1,0.8945,5,0.5,0
145.2,0.8945,5,0.5,0
145.3,0.8955,5,0.5,0
145.4,0.8955,5,0.5,0
145.5,0.8972,5,0.5,0
145.6,0.8972,5,0.5,0
145.7,0.8972,5,0.5,0
145.8,0.8972,5,0.5,0
145.9,0.8972,5,0.5,0
146.0,0.8972,5,0.5,0
146.1,0.8972,5,0.5,0
146.2,0.8972,5,0.5,0
146.3,0.9001,5,0.5,0
146.4,0.9001,5,0.5,0
146.5,0.9017,5,0.5,0
146.6,0.9017,5,0.5,0
146.7,0.9021,5,0.5,0
146.8,0.9021,5,0.5,0
146.9,0.9021,5,0.5,0
147.0,0.9021,5,0.5,0
147.1,0.904,5,0.5,0
147.2,0.904,5,0.5,0
147.3,0.904,5,0.5,0
147.4,0.904,5,0.5,0
147.5,0.905,5,0.5,0
147.6,0.905,5,0.5,0
147.7,0.907,5,0.5,0
147.8,0.907,5,0.5,0
147.9,0.907,5,0.5,0
148.0,0.907,5,0.5,0
148.1,0.907,5,0.5,0
148.2,0.907,5,0.5,0
148.3,0.908,5,0.5,0
148.4,0.908,5,0.5,0
148.5,0.908,5,0.667,0
148.6,0.908,5,0.667,0
148.7,0.9103,5,0.667,0
148.8,0.9103,5,0.667,0
148.9,0.9125,5,0.667,0
149.0,0.9125,5,0.667,0
149.1,0.9125,5,0.667,0
149.2,0.9125,5,0.667,0
149.3,0.9142,5,0.667,0
149.4,0.9142,5,0.667,0
149.5,0.9142,5,0.667,0
149.6,0.9142,5,0.667,0
149.7,0.9142,5,0.667,0
149.8,0.9142,5,0.667,0
149.9,0.9161,5,0.667,0
150.0,0.9161,5,0.667,0
